x,Meas
4.574574574574575,5.2280452717360806e-08
4.594594594594595,1.2264363046487408e-07
4.614614614614615,5.481038218708364e-09
4.634634634634635,1.7055610936648326e-07
4.654654654654655,2.9598512770708975e-08
4.674674674674675,9.103089461010724e-09
4.694694694694695,2.6232149958879132e-08
4.714714714714715,1.0276988782434944e-07
4.734734734734735,8.333123272500325e-09
4.754754754754755,1.0266381889005654e-07
4.774774774774775,6.290313171448968e-08
4.794794794794795,6.755134727158502e-09
4.814814814814815,6.200557906719917e-08
4.834834834834835,7.192515609786353e-08
4.854854854854855,7.170682879753727e-09
4.874874874874875,1.951041067921956e-09
4.894894894894895,1.9973961276069496e-08
4.914914914914915,5.096167494007353e-08
4.934934934934935,1.0346608952811177e-08
4.954954954954955,2.241785556238231e-09
4.974974974974975,6.551787346626835e-09
4.994994994994995,4.23631689978387e-09
5.015015015015015,1.615356643517711e-08
5.035035035035035,2.2279835058631017e-08
5.055055055055055,1.416971509450715e-08
5.075075075075075,3.6780626827267942e-09
5.095095095095095,2.0903640771619663e-08
5.115115115115115,1.4525846450542187e-08
5.135135135135135,9.738733661222729e-09
5.155155155155155,5.807919374833381e-09
5.175175175175175,1.4106509195330758e-08
5.195195195195195,3.6918417162476057e-09
5.215215215215215,3.437003840381643e-09
5.235235235235235,4.767200208597839e-09
5.255255255255255,9.286655971851141e-10
5.275275275275275,5.071460110851685e-09
5.295295295295295,4.488559121843475e-09
5.315315315315315,6.647417221670661e-09
5.335335335335335,3.660894836489029e-09
5.355355355355355,4.570892677477387e-09
5.375375375375375,1.68248521501479e-09
5.395395395395395,3.0519353899178064e-09
5.415415415415415,3.5084062543988443e-09
5.435435435435435,1.8020589765853714e-09
5.455455455455455,2.49177213872307e-09
5.475475475475475,5.906209992769906e-10
5.495495495495495,1.3910853188734638e-09
5.515515515515515,1.5975329636546158e-10
5.535535535535535,5.772501700147549e-10
5.555555555555555,3.447597729697057e-10
5.575575575575575,1.426607198027715e-09
5.595595595595595,6.286951947469461e-10
5.615615615615615,6.393272766369612e-10
5.635635635635635,2.615115021514377e-10
5.655655655655655,6.066884624547578e-10
5.675675675675675,4.858314678819372e-10
5.6956956956956954,8.065760993707547e-10
5.7157157157157155,6.44734669733916e-10
5.7357357357357355,1.7088510979951086e-10
5.7557557557557555,5.886632659001685e-10
5.7757757757757755,2.789156360251553e-11
5.7957957957957955,4.382025748129049e-10
5.8158158158158155,2.468456555979218e-10
5.8358358358358355,1.1659955212594193e-10
5.8558558558558556,2.5240610431733025e-10
5.875875875875876,1.4302943408519404e-10
5.895895895895896,2.684557550627914e-10
5.915915915915916,1.8358133482990514e-11
5.935935935935936,2.0859904036180086e-10
5.955955955955956,1.458894518942401e-10
5.975975975975976,1.5992893061895134e-11
5.995995995995996,1.3237268710382656e-10
6.016016016016017,2.767561690464162e-11
6.0360360360360374,3.6378082207403195e-11
6.0560560560560575,8.84732427112663e-11
6.0760760760760775,5.270962816246938e-11
6.0960960960960975,7.164365277889188e-12
6.1161161161161175,2.692432679435542e-11
6.1361361361361375,4.832143211856606e-11
6.1561561561561575,2.1894811105612652e-13
6.1761761761761775,2.138172639868213e-11
6.1961961961961975,4.984594951183204e-11
6.216216216216218,4.0716369267725394e-11
6.236236236236238,1.7104740188251163e-11
6.256256256256258,1.6844029114321892e-11
6.276276276276278,2.202616130648627e-11
6.296296296296298,1.9004103923530244e-11
6.316316316316318,1.2237447068631766e-11
6.336336336336338,6.540238627893058e-12
6.356356356356358,1.4084528271957087e-11
6.376376376376378,2.551980661081148e-12
6.396396396396398,1.5086599576474985e-11
6.416416416416418,7.816584955976026e-12
6.436436436436438,8.29558460516225e-12
6.456456456456458,9.336142070842576e-13
6.476476476476478,7.137686417539622e-12
6.496496496496498,4.7981260761763886e-12
6.516516516516518,6.4622389075203104e-12
6.536536536536538,4.089191695492841e-12
6.556556556556558,1.4352773377162276e-12
6.576576576576578,2.8834380206626685e-12
6.596596596596598,4.309603849938676e-12
6.616616616616618,1.0240344574334896e-13
6.636636636636638,1.4901985113600783e-12
6.656656656656658,1.0866530310239807e-13
6.676676676676678,1.2679639801566099e-12
6.696696696696698,2.0474737124243296e-12
6.716716716716718,4.317102575944523e-14
6.736736736736738,7.405093243431069e-13
6.756756756756758,1.2500509763660632e-12
6.776776776776778,8.458910006824572e-13
6.796796796796798,1.3839036230650123e-14
6.816816816816818,2.2555692390589826e-13
6.836836836836838,2.8654621000120163e-13
6.856856856856858,3.936273828101342e-13
6.876876876876878,6.008770200342253e-14
6.896896896896898,5.27063918099862e-13
6.916916916916918,3.8362608988608554e-13
6.936936936936938,1.8787372152420878e-14
6.956956956956958,1.7208485365568608e-14
6.976976976976978,3.169338339022106e-13
6.996996996996998,3.7700471479798856e-14
7.017017017017018,6.164963266922337e-14
7.037037037037038,1.2941298815687106e-13
7.057057057057058,1.8974255808920728e-13
7.077077077077078,6.618137156615477e-14
7.097097097097098,1.7060916965801406e-13
7.117117117117118,1.3660285662010193e-13
7.137137137137138,3.7706005505096036e-14
7.157157157157158,9.40387953050824e-14
7.177177177177178,9.310306518120314e-14
7.197197197197198,4.191161308603504e-15
7.217217217217218,5.5933157074951714e-14
7.237237237237238,3.885039592669564e-15
7.257257257257258,2.50984118555928e-14
7.277277277277278,5.738942490155421e-15
7.297297297297298,3.6225815789389496e-14
7.317317317317318,2.815950597143322e-14
7.337337337337338,5.546735311139952e-15
7.357357357357358,1.747087359039684e-14
7.377377377377378,1.2733506486098058e-14
7.397397397397398,2.1689281512979403e-14
7.417417417417418,1.091191825415712e-14
7.437437437437438,2.749261851340959e-15
7.457457457457458,1.2671190520579909e-14
7.477477477477478,3.1509873899469713e-17
7.497497497497498,3.3426110116837162e-15
7.517517517517518,5.671480053418809e-15
7.537537537537538,5.837752963509414e-15
7.557557557557558,4.2602775834231115e-15
7.577577577577578,1.4596441299983906e-15
7.5975975975975985,3.5485919221995805e-15
7.6176176176176185,3.3058479282464843e-15
7.6376376376376385,4.446309358303635e-17
7.6576576576576585,2.904906572774788e-15
7.6776776776776785,3.039221379610417e-15
7.6976976976976985,1.9811908669706404e-15
7.7177177177177185,2.0788067387930777e-15
7.7377377377377385,1.5326427820451664e-15
7.7577577577577586,1.0589297074970529e-15
7.777777777777779,1.3161752592569286e-15
7.797797797797799,3.0866539089695436e-16
7.817817817817819,1.0491849752451154e-15
7.837837837837839,5.192789747316034e-16
7.857857857857859,3.006752005201594e-16
7.877877877877879,2.951718622124296e-16
7.897897897897899,1.2049243877222546e-16
7.917917917917919,5.3857268223627e-16
7.937937937937939,2.3117331415578217e-16
7.957957957957959,2.716405584257734e-16
7.977977977977979,1.948903101838302e-16
7.997997997997999,1.4295442133472182e-16
8.018018018018019,2.334219625859106e-16
8.038038038038039,1.9870013011668119e-16
8.058058058058059,2.0295781903824275e-16
8.078078078078079,1.3622923236064155e-16
8.098098098098099,8.654204952395543e-17
8.118118118118119,3.004074696490259e-17
8.138138138138139,6.95095471228838e-17
8.158158158158159,8.221260019015849e-17
8.178178178178179,7.809401370717334e-17
8.198198198198199,5.0961563069522934e-17
8.218218218218219,4.85794084994833e-17
8.238238238238239,6.9137321809751466e-18
8.258258258258259,3.406715973090119e-17
8.278278278278279,1.1143694294633538e-17
8.298298298298299,2.646698675224734e-17
8.318318318318319,1.3200477596353526e-17
8.338338338338339,1.0624460016020571e-17
8.358358358358359,1.939853310319586e-18
8.378378378378379,9.70473527987546e-18
8.398398398398399,1.1308209704800826e-18
8.418418418418419,6.0817823874533675e-18
8.438438438438439,8.882654737474154e-18
8.458458458458459,4.634120713431167e-18
8.478478478478479,3.1688198896634634e-18
8.498498498498499,1.819624638029607e-18
8.518518518518519,1.9689183346165147e-18
8.538538538538539,5.3744247908794866e-18
8.558558558558559,2.2776559928214814e-18
8.578578578578579,3.2224492025731598e-18
8.598598598598599,1.5227564482478474e-18
8.618618618618619,2.0659297019359978e-18
8.63863863863864,2.0466942204366585e-18
8.65865865865866,5.449889365809323e-19
8.67867867867868,1.4581307176397627e-20
8.6986986986987,3.7031299674889614e-20
8.71871871871872,3.734191465353123e-19
8.73873873873874,2.555498777327142e-19
8.75875875875876,1.4013274636845311e-19
8.77877877877878,7.098781702429827e-19
8.7987987987988,5.333382422593136e-20
8.81881881881882,5.723385169767639e-19
8.83883883883884,5.014094620387741e-19
8.85885885885886,4.734623465014738e-20
8.87887887887888,2.8850877092991344e-19
8.8988988988989,4.2696785220693646e-20
8.91891891891892,2.3342181384749613e-19
8.93893893893894,3.6186400138868005e-20
8.95895895895896,1.3305052043900576e-19
8.97897897897898,7.127526987386966e-21
8.998998998999,2.439074959438902e-20
9.01901901901902,9.176243679055048e-20
9.03903903903904,8.796915352175454e-20
9.05905905905906,8.226248118164391e-20
9.07907907907908,3.7615747503749416e-20
9.0990990990991,2.7430491233014583e-20
9.11911911911912,7.21259519801178e-21
9.13913913913914,1.4242248190621987e-20
9.15915915915916,3.1807141795793777e-20
9.17917917917918,1.8443828814645032e-20
9.1991991991992,1.484365246998498e-20
9.21921921921922,1.176377681188575e-20
9.23923923923924,1.5140203211524017e-20
9.25925925925926,1.1872169673547655e-20
9.27927927927928,1.0067965995041237e-20
9.2992992992993,4.180838090700997e-23
9.31931931931932,7.460653328727688e-21
9.33933933933934,1.5474616743535134e-21
9.35935935935936,2.3075446830427285e-21
9.37937937937938,5.798803618644469e-21
9.3993993993994,9.772727501345895e-22
9.41941941941942,9.790870960839931e-22
9.43943943943944,2.2176486788945822e-21
9.45945945945946,8.675068290357004e-22
9.47947947947948,2.0030156694483125e-21
9.4994994994995,1.4956115451700896e-22
9.51951951951952,4.252968408739541e-22
9.53953953953954,1.3482105966292903e-21
9.55955955955956,1.1542595261603954e-21
9.57957957957958,1.1038003764917186e-21
9.5995995995996,5.267592885226754e-22
9.61961961961962,1.6363862941937883e-22
9.63963963963964,5.230864118988448e-22
9.65965965965966,2.560822886823883e-22
9.67967967967968,1.2432978034141488e-23
9.6996996996997,8.124160437311569e-23
9.71971971971972,2.5885316118443053e-22
9.73973973973974,1.560844207736541e-22
9.75975975975976,3.5752168584250795e-23
9.77977977977978,3.072854448744249e-23
9.7997997997998,1.0038859653417935e-22
9.81981981981982,6.424799873022247e-23
9.83983983983984,3.408948732615668e-23
9.85985985985986,9.645121762016125e-23
9.87987987987988,7.671703911053756e-23
9.8998998998999,2.690873463555601e-23
9.91991991991992,3.0239469571012867e-23
9.93993993993994,3.534760751343818e-23
9.95995995995996,1.3740453611838345e-23
9.97997997997998,7.468954289962042e-24
10.0,2.4719021636279114e-23
